"Id","pB1","pB2","pB3","pB4","pB5","predicted.bucket"
261,5.8071320962e-09,0.999964616879944,3.53773129236092e-05,5.73094821861453e-16,7.75661919167638e-19,2
262,1.69358835592681e-29,1.96296671440368e-20,4.17104011448307e-08,0.026683469826048,0.973316488463551,5
263,6.28914816466208e-11,0.141888625346241,0.858111369460824,5.13004110910054e-09,1.61006456570373e-15,3
264,0.169781282962387,0.830218671555262,4.54823513509584e-08,2.43466758503438e-18,8.01593540045538e-25,2
265,0.99999318477217,6.81522782851616e-06,1.11917846627981e-15,6.25786952464289e-29,8.29041387586017e-41,1
266,5.40766204886476e-16,2.69491762031901e-06,0.998685234180277,0.00131207090048893,1.61268192036774e-12,3
267,2.22856529277414e-17,3.78170516461621e-10,0.745952715341588,0.254019338295979,2.79459842626279e-05,3
268,2.90533789365775e-06,0.108714339858818,0.891274063907773,8.68978208862546e-06,1.11342666141706e-09,3
269,0.000721966207376412,0.999263680774614,1.43530165668594e-05,1.44305048451434e-12,2.06570139873128e-18,2
270,2.24562385257156e-10,0.896664023492945,0.103335971437806,4.84468657267387e-09,1.98566642468441e-16,2
271,1.47560575370696e-25,1.76735456588448e-16,0.000645655436283343,0.999057482931714,0.000296861632002737,4
272,8.34758765775692e-11,0.000612169801629337,0.997788423707455,0.00159940630108964,1.06349760800711e-10,3
273,1.5504316861421e-28,5.63060990612197e-18,2.25706122041018e-06,0.996204356674733,0.00379338626404621,4
274,3.41685079690834e-06,0.968405719871382,0.0315908632149874,6.28333403833818e-11,6.02109587629486e-20,2
275,0.000230560052601896,0.9992917660126,0.000477673907658898,2.71390436917163e-11,5.16992117100627e-18,2
276,0.900247167749027,0.0997523234478608,5.08746560813758e-07,5.65518560282095e-11,8.5842355924169e-18,1
277,1.13875851618714e-17,2.6934883495129e-10,0.00501766664121885,0.994512077639548,0.00047025544988418,4
278,4.37572952643369e-05,0.98738013457958,0.0125761011263292,6.9988258176068e-09,9.47021368241042e-16,2
279,8.58272525398794e-33,3.09102069838035e-26,1.49370724210274e-14,1.27139355564516e-08,0.99999998728605,5
280,1.47955759770273e-13,4.79826233561985e-06,0.996104144714377,0.00389072485062442,3.3217251498111e-07,3
281,2.75531883140748e-19,4.37117464221739e-10,0.399420826009801,0.600568847598243,1.03259548385602e-05,4
282,5.30278344317762e-26,8.83174411936985e-16,0.000852099916813358,0.997849098719724,0.0012988013634623,4
283,1.70560405578685e-23,6.93038778312997e-14,0.000221097957533132,0.993637275303313,0.00614162673908401,4
284,1.59126750860324e-26,2.03803035090074e-15,0.00032816214271259,0.995030813689386,0.00464102416789982,4
285,3.63774403062242e-14,9.58134739471095e-08,0.269293907663068,0.730702456174076,3.54034934543314e-06,4
286,3.32482023639781e-20,7.48490134597163e-12,0.412962138551384,0.587035300263031,2.56117809954018e-06,4
287,5.68002090061006e-08,0.763085652375927,0.236914269860009,2.09638403369676e-08,1.45662901206316e-14,2
288,0.00725737425927383,0.992733551090029,9.07465060514355e-06,9.20094569399284e-14,1.12096351785561e-21,2
289,6.69074066074054e-05,0.999930828678136,2.26391525552756e-06,7.35506083323606e-16,6.09902148702706e-23,2
290,0.456937546495318,0.543062310546716,1.4295796175338e-07,4.45066247329693e-15,1.51880096834854e-26,2
291,1.71706950600639e-25,1.94870698779069e-16,5.35091466317683e-05,0.990253899612252,0.00969259124111559,4
292,0.999950024738164,4.99751592408919e-05,1.02595078472778e-10,3.92468989918369e-21,1.11484740094488e-29,1
293,0.00417688889531842,0.99563776251296,0.000185348591705545,1.62857272761375e-14,1.21059983442996e-19,2
294,9.05109118714614e-16,4.11162006418628e-07,0.999890409367886,0.000109179469564694,5.42044414680782e-13,3
295,2.7894691083104e-09,0.878351950148348,0.121647742314251,3.03922213173832e-07,8.25717814656026e-10,2
296,2.15100690623626e-08,0.992385921879083,0.00761405659146336,1.93843696096776e-11,5.03386613400911e-18,2
297,0.365859945323471,0.634140054011482,6.65046157342663e-10,2.65982027235998e-19,7.74704835148223e-29,2
298,7.78524837179358e-24,1.52214235701011e-13,0.0060623562629838,0.993935793214733,1.8505221310288e-06,4
299,9.80119585339346e-10,0.127509282837305,0.87249042547277,2.90709704906591e-07,1.00089743597387e-13,3
300,3.86778653832724e-08,0.913581654494209,0.086417050874781,1.25595231818823e-06,8.26058036852516e-13,2
301,2.0598234386423e-06,0.999540435556265,0.000457504602269223,1.75270502225312e-11,5.00472716353651e-13,2
302,6.3085360023385e-25,3.39667033189727e-14,0.0006323866622628,0.998509282936013,0.000858330401690148,4
303,1.25751446918763e-23,1.38231591365022e-13,0.000402183394726166,0.999596706195044,1.11041009186026e-06,4
304,8.78958500278087e-07,0.994486818511501,0.00551227474350102,2.77864962757597e-08,1.75974909831364e-15,2
305,0.00724392265288081,0.714374253504551,0.278082903344381,0.000222661876653881,7.62586215337644e-05,2
306,1.70277105053055e-20,1.96086275120509e-12,4.32899550668082e-05,0.999832741920365,0.000123968122607006,4
307,4.51224750891274e-18,1.80337758947986e-08,0.974569422366321,0.0254305594214132,1.78489513181431e-10,3
308,0.999934634868021,6.53651319787232e-05,6.02178810858556e-17,8.66921705726494e-30,6.72822110346267e-39,1
309,0.000131644798289074,0.999737097467847,0.00013125760073022,1.33133474968802e-10,6.03557857639801e-16,2
310,1.51080942874644e-25,1.66146878861009e-18,1.05254075263991e-08,0.000961547430604619,0.999038442043988,5
311,4.16386978052157e-19,5.67127685889216e-10,0.984843164348995,0.0151568298557968,5.22808005807747e-09,3
312,6.68851613080193e-07,0.99943751227645,0.00056181780084249,1.07109415614165e-09,3.97246432145771e-17,2
313,0.0104616022148605,0.98953831654641,8.12387292344116e-08,1.47861979008702e-17,1.42014502857652e-23,2
314,1.26364359224947e-09,0.00751289579709078,0.216449315732902,0.776037786489815,7.16548090598859e-10,4
315,0.0127484505578684,0.98725059128807,9.58153607848685e-07,4.53765610534853e-13,4.93715235376176e-17,2
316,2.50767824494566e-24,2.64832386335996e-15,0.00110159868851409,0.997866476558681,0.00103192475280187,4
317,6.80147834957889e-19,6.12671005342412e-12,0.0174819967106207,0.982386353667888,0.000131649615364138,4
318,6.06253571227941e-23,1.76054894020635e-14,0.000635458409571201,0.999317183162701,4.73584277102883e-05,4
319,1.61585921875803e-23,8.46043115941502e-16,2.02496116257818e-05,0.979114783688341,0.0208649667000326,4
320,2.5216569334952e-12,0.000476186986994243,0.999476432546768,4.73804386078391e-05,2.51083426298855e-11,3
321,2.4092373807761e-27,4.85000485196476e-17,2.17941730631025e-05,0.0116128469320519,0.988365358894885,5
322,1.67679762969779e-31,6.166165448586e-21,1.4308759711212e-08,0.0034745553375812,0.996525430353659,5
323,9.05669186576783e-20,1.09503434066352e-08,0.825073581111964,0.174926275169853,1.32767839761231e-07,3
324,0.00139097559797089,0.9986069814134,2.04298858109394e-06,4.79684916299652e-14,1.57439547423253e-19,2
325,1.49500107596105e-16,1.1568364261345e-07,0.990002839751523,0.00994516265598174,5.18819088524027e-05,3
326,0.821920055676562,0.178079944323374,6.47374291347354e-14,1.89695968349772e-24,1.61279722912735e-33,1
327,3.05853444622731e-20,1.19141107895436e-11,0.00246983951094535,0.955180292330319,0.0423498681468217,4
328,2.30506428774354e-05,0.995936715521543,0.00404023381382625,2.17521293692618e-11,1.32945315080932e-15,2
329,0.955447504818691,0.0445502700465266,2.22513478218252e-06,3.44527415008513e-17,4.91665868713871e-27,1
330,0.999999750164957,2.49835042768633e-07,5.15345838773237e-18,2.80539649144373e-30,1.64278120607636e-40,1
331,1.89577913650258e-06,0.99972014930318,0.000277954917683665,2.56045498544148e-16,1.41060110805614e-23,2
332,0.000958308305637064,0.99862603343313,0.000415658258896901,2.33582893545426e-12,4.85457118141391e-19,2
333,1.03082510537963e-24,1.89676558012234e-15,9.09850596460379e-05,0.994785523326996,0.00512349161335646,4
334,4.21921248098455e-23,5.48551281107904e-14,5.98569156193816e-05,0.991514906312554,0.00842523677177202,4
335,2.36937230975769e-18,4.03009674664034e-10,0.936952533298771,0.0629386106458472,0.000108855652372423,3
336,1.17990367640559e-10,0.00463448046002321,0.995362581621349,2.93779689321661e-06,3.74461525128626e-12,3
337,4.10563137652353e-33,2.39923583106661e-21,1.30289208091464e-10,0.000528662172755832,0.999471337696955,5
338,9.44892056363168e-23,4.40496230044718e-12,0.000454285050725826,0.999214247545031,0.000331467399838771,4
339,1.43600328474402e-11,3.75540383525547e-06,0.959775180983647,0.0402210634963352,1.01822647899965e-10,3
340,0.00301140970560516,0.996987750627352,8.39667042519927e-07,4.86494405214495e-16,3.85799897736882e-26,2
341,1.49557563706661e-18,2.94265164994163e-12,0.00591912580426593,0.993936840377214,0.000144033815576864,4
342,0.99995537769401,4.46223054701489e-05,5.19857265411145e-13,4.43761681963636e-24,1.68086303837006e-34,1
343,0.999733218105244,0.000266781823931903,7.08240877412847e-11,2.25466110339671e-22,7.90360198505703e-33,1
344,2.49078011197071e-25,1.05358545282887e-17,2.32980726930849e-08,4.40921542650918e-06,0.999995567486501,5
345,0.250132576040701,0.749777827346117,8.95958038714084e-05,8.09310318239473e-10,2.46610350314749e-18,2
346,0.00591432900672656,0.994078515793276,7.15519996873285e-06,2.82404985134701e-14,2.26006802782137e-20,2
347,1.09781706077406e-06,0.999102004695859,0.000896897378062744,1.09017494816816e-10,4.3134584707559e-16,2
348,5.91690859288235e-07,0.977257737449594,0.0227416307166061,4.0142935720215e-08,5.21222293751703e-15,2
349,5.56186345338027e-20,8.91273363166325e-12,0.0051445978708619,0.95028678550268,0.0445686166175454,4
350,1.0084317491074e-39,2.23784660786601e-30,1.07970231150846e-16,1.87425860218056e-10,0.999999999812574,5
351,1.89282566539928e-28,3.94579702866098e-19,3.11756209896334e-08,3.44667140558525e-06,0.999996522152973,5
352,2.50714667993313e-11,1.35362177610341e-05,0.303595968797111,0.695982216403145,0.000408278556911567,4
353,0.89997370400776,0.10002629598273,9.50935447948894e-12,2.21010406265681e-20,8.50215253359489e-31,1
354,0.127143103036868,0.872855772386038,1.12457707902786e-06,1.51635511096569e-14,6.04922722486746e-21,2
355,0.000391623384846065,0.99949242442401,0.00011595219071986,4.24431395544744e-13,4.55367126496427e-19,2
356,1.28198375735017e-21,5.86577403612176e-10,0.0148819745536749,0.985117915565256,1.09294491561432e-07,4
357,4.71161137125999e-15,1.03109495755432e-07,0.947242322051568,0.0527574920659931,8.27729381003723e-08,3
358,0.0180384717315527,0.859928040088308,0.122030077386064,3.41079313449085e-06,9.40800174100832e-13,2
359,9.20740357465975e-05,0.948495660546372,0.0514122652776491,1.39570534759474e-10,6.62103763385071e-13,2
360,1.35910777680553e-29,1.24969967343748e-18,2.91341703694805e-06,0.991311858125149,0.00868522845781401,4
361,6.74980525147973e-12,0.000799292040464719,0.994003680694686,0.00519702702398681,2.34112437898317e-10,3
362,0.093890833354424,0.906108620703525,5.45942050849449e-07,5.89725050341545e-18,2.44296983911226e-28,2
363,5.02794841277958e-10,5.98165794736433e-05,0.392239904616825,0.603734452145826,0.0039658261550801,4
364,0.0036119477094999,0.996287766656377,0.000100285633523966,5.99082538694363e-13,1.01244200832781e-20,2
365,4.48007050622403e-18,9.09732418633807e-09,0.951603716684561,0.0483961681653547,1.06052759594942e-07,3
366,0.963953688985318,0.03604631093726,7.74222022046562e-11,1.3342040778292e-23,8.91578385839497e-30,1
367,5.08609615068883e-11,0.00946274542763719,0.990532991561679,4.26295668200474e-06,3.14125154520838e-12,3
368,1.52300473952863e-12,0.152608092072927,0.845833329555263,0.00155857836965377,6.32517292249631e-13,3
369,2.16921028489731e-07,0.350436770809543,0.649562491896099,5.20363944337696e-07,9.38456828424562e-12,3
370,8.46183760329773e-08,0.966157048425942,0.0338428401474127,2.68072727872525e-08,9.96731485003734e-13,2
371,3.55903691823494e-16,1.94513543667337e-09,0.837950662582579,0.162049286951887,4.85203978655733e-08,3
372,0.0144617229883569,0.950284306939117,0.0352539700155953,5.69308846605754e-11,3.78086958989955e-20,2
373,3.0267528993424e-05,0.994133527677641,0.00583620201895015,2.77441554748992e-09,7.71255431704856e-21,2
374,6.37318613900802e-05,0.999917935597483,1.83325411250055e-05,2.05539985566477e-15,4.42886460321348e-21,2
375,3.30696162381454e-21,7.65134314639062e-13,0.000471154546294167,0.999408388534128,0.000120456918812848,4
376,0.999990377205825,9.62279371910971e-06,4.55932355234733e-13,3.5596108993458e-21,1.605102384941e-27,1
377,2.22068800588607e-11,0.00230815289561907,0.852193012660955,0.145498113127211,7.21294008279077e-07,3
378,1.60778048371571e-20,4.18106850056851e-14,0.000428391073972969,0.999308458940409,0.000263149985575978,4
379,1.59312809520659e-35,6.88194851611501e-24,3.72721657189903e-13,5.34206833209141e-08,0.999999946578944,5
380,1.24397186481433e-18,2.73984892341831e-10,0.926474265920259,0.0735219631602405,3.77064551566503e-06,3
381,0.000830796215918144,0.991057857631705,0.00811133774964837,8.40272858390547e-09,7.24980657011507e-17,2
382,2.00467964493136e-27,4.32607439312228e-16,0.000345735486223392,0.999564767141132,8.94973726439745e-05,4
383,7.68909901428173e-22,5.01542505702685e-13,0.000520823162510085,0.999479069463801,1.07373187555885e-07,4
384,0.999999995389599,4.61040061263678e-09,1.47415601872195e-22,1.29227529638207e-37,2.64715546873215e-51,1
385,9.36024914710745e-24,2.85950342984218e-13,0.0047702983845772,0.99522936051356,3.41101576301324e-07,4
386,9.51376000254167e-23,5.65987401262626e-14,0.00174441412359794,0.998239675454884,1.59104214610104e-05,4
387,0.998236464745602,0.00176353482070001,4.33698435217688e-10,1.05877221640345e-18,1.76792013440578e-27,1
388,1.93905644310524e-07,0.999938370712594,6.14353811473186e-05,6.14956408143742e-13,4.2349903928186e-18,2
389,2.67839047835298e-23,2.10478641363891e-12,0.000911266519106723,0.999080814764914,7.91871387494314e-06,4
390,8.53932763402438e-39,3.31250149638298e-29,2.27685866759812e-15,8.47495237783146e-09,0.999999991525045,5
391,0.000200203872857083,0.999799756004097,4.01230452517992e-08,1.77977641138474e-16,7.43321629911765e-24,2
392,1.20571712760993e-20,1.1201884490458e-10,0.0873856944621268,0.911487424939515,0.00112688048633947,4
393,0.00434678000924935,0.994929976854596,0.000723242931253854,2.04900523186876e-10,3.68857395028718e-19,2
394,0.163850219090522,0.836149778177333,2.73214471904064e-09,3.26237350560618e-19,1.05559894160966e-29,2
395,0.0748586525834774,0.925141315365206,3.20513166491841e-08,1.8459550846215e-17,1.75257512998576e-25,2
396,0.00690041460891359,0.993095123052555,4.46233823630149e-06,2.94777627631827e-13,2.613657690372e-19,2
397,2.36182135358997e-05,0.999922675697779,5.37060718910502e-05,1.6793653994324e-11,3.29683603819509e-17,2
398,1.3471827164193e-10,0.00304335381792316,0.996865000319902,9.16457255980271e-05,1.85856836760673e-12,3
399,0.999999209589909,7.90410091130393e-07,2.36067296142215e-19,4.36974175461556e-30,3.97093875081532e-40,1
400,5.44766219941477e-22,1.03501975145132e-14,1.73816624438187e-05,0.982215727170238,0.0177668911673079,4
401,5.74013054235631e-18,1.47035828191901e-09,0.0299262959675329,0.506331607607586,0.463742094954523,4
402,4.36796078903206e-29,8.40365528675874e-17,6.27614891935278e-06,0.950510727048177,0.0494829968029041,4
403,0.00888951658914156,0.991095232248412,1.52511624447588e-05,1.50960960238284e-15,1.33713484811816e-22,2
404,5.0549467519455e-20,3.13078954423982e-14,0.000540808946387218,0.979156224783543,0.020302966270038,4
405,1.12974352639382e-12,3.25294909197038e-07,0.998227139600646,0.00177252558201429,9.52130068704553e-09,3
406,1.06537042482324e-09,0.766392419997776,0.23360756615511,1.27817438760392e-08,9.77083023650156e-18,2
407,0.0394052691105703,0.960594611586174,1.19303256254455e-07,8.55448603379679e-19,4.73708462294412e-26,2
408,0.000258211745880467,0.0932284613001987,0.906330358503254,0.000182968441502306,9.16476148115788e-12,3
409,1.18888502240834e-31,6.22463722483829e-21,3.97104037894407e-07,0.0184624069590745,0.981537195936888,5
410,5.17994093749163e-37,2.57276675935112e-23,4.25841654396113e-10,0.000454277546324769,0.999545722027834,5
411,0.969468983867629,0.0305310160682121,6.41590919880809e-11,1.04645035905688e-22,5.34288665877302e-32,1
412,0.104349995398598,0.895484807377952,0.000165197222564921,8.8514588117164e-13,7.99950378641824e-20,2
413,2.17423265767459e-35,5.99595793575717e-23,3.47846106164746e-09,1.78032588864303e-05,0.999982193262653,5
414,0.468370903516695,0.531629095970168,5.13137857381409e-10,4.45480818835816e-24,4.49258153475835e-28,2
415,4.9365126945725e-21,6.65516951957281e-12,0.000728505500474347,0.999271474520102,1.99727689426533e-08,4
416,5.15768821371209e-26,1.34441521252181e-16,7.32157508120683e-05,0.983850016670905,0.0160767675782827,4
417,7.230523762174e-08,0.32830663668797,0.671693286232999,4.77367097501497e-09,1.22062580295645e-13,3
418,0.995943409581143,0.00405519617485037,1.39424400281012e-06,4.16608399525271e-15,1.76163428761787e-25,1
419,0.996281176647791,0.00371882335128264,9.26319602231455e-13,9.98617745984646e-23,1.58231303717857e-34,1
420,1.13478604178832e-07,0.994400107787487,0.00559975869603487,2.00378737643298e-08,2.95175164566451e-16,2
421,3.04926529958165e-11,0.00910338711041095,0.990896573206922,3.96292056457828e-08,2.29689360629297e-11,3
422,2.86517726428293e-17,6.6550971889914e-10,0.192707628821307,0.807291894623196,4.7588998707884e-07,4
423,0.0144111409208241,0.985532111542693,5.67475364319984e-05,5.12974119723016e-14,1.20241750655946e-22,2
424,3.11525326561555e-24,3.85076955166969e-15,0.000126154576931085,0.998922306315023,0.000951539108041994,4
425,3.64076304293378e-05,0.851619038274757,0.148344548569609,5.52520378948717e-09,1.67483164069612e-17,2
426,0.0318157041486891,0.968177352289317,6.94356199384098e-06,1.14407986389933e-16,8.28274135304295e-24,2
427,3.61211704455568e-17,8.66245321891667e-10,0.936530818860754,0.0352440202107878,0.0282251600622127,3
428,5.84635406874706e-05,0.999918825610762,2.27108482981136e-05,2.52122268055615e-13,1.41149299975831e-18,2
429,1.71734741938673e-26,1.11179096215056e-14,5.88211007205208e-05,0.999830388358884,0.00011079054038422,4
430,7.21046887984559e-12,1.59807048917606e-05,0.926083274181952,0.0739007259478538,1.91580916906192e-08,3
431,0.00287321924120093,0.997126214331157,5.66427641488335e-07,9.43925006632894e-17,1.68139223167839e-24,2
432,0.999247033120344,0.000752966877557702,2.09798999266752e-12,3.26930893090331e-22,6.56329065243806e-32,1
433,5.69242355557856e-05,0.999921120470248,2.19552941860825e-05,1.03995221519974e-14,1.12524015538218e-20,2
434,2.31171854593483e-16,1.21905853313423e-09,0.759933301691994,0.24006607797033,6.19118617194896e-07,3
435,0.999179379515586,0.000820607517746699,1.29666657472441e-08,1.67593992758961e-15,1.47142364753991e-22,1
436,2.06459545717616e-31,1.87658920791633e-17,0.000167362865667869,0.999565594909623,0.000267042224708876,4
437,0.994554779620252,0.00544522034397345,3.5774927918298e-11,2.05343021047757e-21,5.93587892014441e-30,1
438,0.113085703163621,0.886913465698517,8.31135456275893e-07,2.40618934288172e-12,1.03487264964865e-19,2
439,0.0584212162191009,0.941549684795666,2.90989664414418e-05,1.87913958067095e-11,6.61829825531315e-20,2
440,0.0423710914305852,0.957622272716774,6.63585252164261e-06,1.18915125824029e-13,1.00805078356165e-20,2
441,3.21376713083631e-34,4.27362043507032e-23,9.13464295667361e-13,4.84225734652688e-08,0.999999951576513,5
442,0.978930903482977,0.0210690963025312,2.14491853418067e-10,2.90824664783485e-18,3.43403127299548e-29,1
443,0.0684763842092207,0.931520145378019,3.47041239990894e-06,3.60963630812546e-13,8.26139940730193e-22,2
444,1.64119103473302e-22,1.61443721224147e-13,0.000580134388374361,0.286899882103717,0.712519983507747,5
445,9.96664089643242e-22,1.48805368486856e-11,0.001941072115747,0.998051072408876,7.8554604970093e-06,4
446,0.00284324697519281,0.997068711293015,8.80417307362107e-05,1.05568621463322e-12,1.50487040723078e-18,2
447,1.51384134096192e-13,6.28757523274147e-05,0.984554322174458,0.0153828015810439,4.92018943130459e-10,3
448,1.46059590439307e-20,2.84064286490189e-13,0.0953081755865684,0.90468953033354,2.29407960748485e-06,4
449,0.539572171889153,0.460427624390683,2.03720160337672e-07,3.5627237889436e-15,1.15181315473116e-24,1
450,0.00126021064877157,0.998739662918826,1.26432402778713e-07,7.83797734557209e-18,3.89252255555416e-23,2
451,0.998319892833305,0.00168010716667121,2.38471360810192e-14,5.43868955747697e-23,3.65744371868336e-32,1
452,6.46790977552562e-12,2.89999077551678e-05,0.976179454570589,0.0237915388691494,6.64603833678261e-09,3
453,1.82853633639985e-21,2.81223374687157e-12,0.00404738347254657,0.81583988875339,0.180112727771252,4
454,1.53599799860638e-20,7.0869116246856e-12,0.00804467486523445,0.991947169359858,8.15576782107772e-06,4
455,1.1683926681111e-05,0.999986582117735,1.73395557639145e-06,7.19680625708644e-15,1.49261611268663e-27,2
456,1.1305505879795e-06,0.869200342238974,0.130798492400535,3.48099016991841e-08,1.44819948760498e-15,2
457,0.999999856716032,1.43283968278717e-07,3.53240440212719e-21,1.35947206062899e-29,3.27778339300003e-43,1
458,1.13520404415488e-12,1.70026450683044e-05,0.924866328828951,0.0751166674918059,1.03303961977505e-09,3
459,0.0113151454931769,0.988673422411143,1.14320956070944e-05,7.35070136152021e-14,7.8890879137009e-17,2
460,6.97225933030219e-06,0.999161082343912,0.000831944267429368,1.12932826209265e-09,2.84433572889475e-17,2
461,3.24499613931579e-28,6.16792587249368e-17,0.00113012437944493,0.691532098363567,0.307337777256988,4
462,1.49357717422459e-09,0.0746411068030642,0.925325374646717,3.35170554999994e-05,1.14149991865403e-12,3
463,1.28853051331575e-05,0.9999847304069,2.3842879671563e-06,1.47908558085903e-18,3.3462009766744e-27,2
464,0.0251345029197939,0.974328911131911,0.000536581874800317,4.07349430562128e-09,3.06827543138602e-16,2
465,0.000326915044700787,0.962902575437488,0.0367673139815851,3.19553509917333e-06,1.12728945253719e-12,2
466,1.79099697302862e-17,8.56738608771242e-11,0.040620099030436,0.959274797847928,0.000105103035961953,4
467,1.42462886446095e-11,0.99999907068299,9.29115301127483e-07,1.87462607017787e-10,1.06580170629563e-19,2
468,1.02861316300521e-08,0.857497415647824,0.14250239662823,1.77386290885872e-07,5.15231317770282e-11,2
469,9.84740621699521e-25,1.15482730819261e-14,0.000100900392011097,0.997021558149351,0.0028775414586261,4
470,2.00787134001726e-19,1.73548787079411e-11,0.0525437071983476,0.947414902693523,4.13900907741312e-05,4
471,1.88211591243685e-13,1.87118922582039e-06,0.894101474715532,0.105896089723877,5.6437117654241e-07,3
472,7.05026403674227e-09,0.00020949273475022,0.996185272266416,0.00360522776473653,1.83832923904802e-10,3
473,6.91224113263944e-08,0.0261884523396097,0.973614150504231,0.000195462892786332,1.86514096128489e-06,3
474,2.52084353908894e-35,1.59073420937071e-23,1.61080423639973e-10,0.000463782193612461,0.999536217645307,5
475,6.43745403339694e-16,4.04179561663847e-12,3.86347590416067e-05,0.842548945139196,0.15741242009772,4
476,6.18675713605513e-06,0.999984031228653,9.78201420833795e-06,2.46691893309602e-15,9.78757512428319e-19,2
477,2.30507580997071e-22,1.20645565842915e-11,0.000605525068500612,0.996482343756471,0.00291213116296412,4
478,2.30464399386871e-25,1.58789184916625e-19,8.09624804539824e-08,0.000428576644772949,0.999571342392747,5
479,3.62441586449833e-29,2.02562124848851e-16,6.9626272227662e-07,0.0424240950611724,0.957575208676105,5
480,0.728187304805684,0.271812684554288,1.06400280541942e-08,1.29454253382071e-18,5.56041872005352e-24,1
481,9.40056788474637e-32,6.12901546355565e-20,1.36223541796157e-08,0.00360861646035609,0.99639136991729,5
482,1.11444590533612e-32,6.17746567378098e-23,2.02131050756428e-11,7.31954706054388e-06,0.999992680432726,5
483,0.0584769406887078,0.934903768188765,0.0066110977994122,8.1933213425239e-06,1.77288338986863e-12,2
484,2.48860297351889e-09,0.00318025065807962,0.982424827068303,0.0143943724519603,5.47333054362052e-07,3
485,5.34606758514836e-07,0.998574573690372,0.00142489168624427,1.6625236678431e-11,1.4754058237451e-18,2
486,4.12454489627912e-07,0.804525403116351,0.195470836074878,3.34835147590595e-06,2.80525689835792e-12,2
487,1.16256508923627e-07,0.997560221064936,0.00243966233196118,3.46590122280952e-10,4.17695676628466e-15,2
488,7.97403482881172e-10,0.000444208058877014,0.999508846597969,4.69445455557812e-05,1.94436559775368e-13,3
489,0.999994248596633,5.75140336707937e-06,7.39779561243094e-18,1.93804240377731e-29,1.02568207643934e-45,1
490,0.191090520219999,0.805491915183458,0.00341743242400525,1.32171840719024e-07,6.96769525258803e-13,2
491,0.416914966043815,0.00869078246148315,0.573687023976624,0.000707205577354681,2.19407232476987e-08,3
492,0.0012965233687559,0.998703390848735,8.57825093133453e-08,1.80271438276873e-18,1.68332600902327e-26,2
493,7.55566189636855e-20,8.63451662967093e-12,0.101324688347233,0.89865860546401,1.6706180122472e-05,4
494,4.72171631335904e-05,0.999952469780796,3.13056070051847e-07,1.96236138130493e-17,3.61473428019184e-29,2
495,0.745244520823721,0.254755470398968,8.77731058919327e-09,1.54076795682995e-19,4.16333498633514e-25,1
496,0.999999685035693,3.14964306949705e-07,3.96126707807166e-20,7.0572482068633e-33,3.43937713148845e-43,1
497,3.13133775420641e-22,5.94457229866831e-13,0.000157947086942448,0.429215857541435,0.570626195371028,5
498,0.00027536854089628,0.999069840690406,0.000654790662302947,1.06394357798755e-10,4.73541768773628e-21,2
499,5.92628319055838e-10,0.181270455490658,0.818726977662167,2.56409464653261e-06,2.15990106700901e-09,3
500,2.96519987283757e-06,0.999784679948318,0.000212354850609945,1.19944734976125e-12,4.40395160901953e-23,2
501,0.00234244332909141,0.997654413967474,3.14270343400994e-06,3.85929824609318e-16,1.07018068300442e-22,2
502,2.93079356420484e-20,1.55499601249671e-11,0.0241620486191026,0.975831152000699,6.79936464819896e-06,4
503,0.00255599660618951,0.997444002403884,9.8992595274993e-10,7.45714642741244e-18,2.58094396109879e-30,2
504,1.80180493106115e-07,0.240843719156509,0.759152552154349,3.54850252920285e-06,6.11978798802218e-12,3
505,1.16417724686198e-09,0.979249147264106,0.0207508513209845,2.50731802119886e-10,1.28929245831551e-20,2
506,0.559127015218276,0.440872973401763,1.13799611262991e-08,2.52937098311118e-20,1.40997881193472e-30,1
507,3.03196083728283e-24,3.05017887721145e-15,0.000363386421927982,0.999537216802011,9.93967760574799e-05,4
508,9.10306191676496e-27,3.43283539153546e-16,0.000298552246073665,0.989691979031885,0.0100094687220407,4
509,0.00898759539779163,0.990961889679144,5.05147105564597e-05,2.1250782609544e-10,1.00619543132888e-17,2
510,1.08287970234975e-07,0.997325567213781,0.00267432201444836,2.48380064520873e-09,8.91969826447198e-17,2
511,6.14186369549654e-08,0.999613535391949,0.000386403115881234,7.35326958937514e-11,8.03340625275057e-19,2
512,6.92395187496512e-29,4.14587666080334e-18,3.93515216756794e-05,0.954995794698082,0.0449648537802425,4
513,0.000101292321064387,0.99989530344589,3.40423302751014e-06,1.80453985742221e-14,5.00256820607987e-24,2
514,2.48984386147322e-05,0.987266898378918,0.0127081436849324,5.94975342210595e-08,3.76244718593458e-16,2
515,0.999991136714433,8.863285566807e-06,1.13707282758668e-17,1.38126461531474e-26,3.09436253959288e-35,1
516,2.01326849640354e-31,5.84513274136094e-24,6.53468792526051e-13,1.14927238514414e-08,0.999999988506623,5
517,5.59176750453118e-13,0.000139565190248864,0.999859968590205,4.66218986905428e-07,1.24184307967016e-16,3
518,4.39637654499343e-24,4.18281502392702e-16,4.823492464192e-05,0.999702245936998,0.000249519138359958,4
519,8.60356639250367e-17,3.02279304740679e-08,0.125639369795367,0.87435626317856,4.33679814280324e-06,4
520,2.20478528106832e-07,0.0781557172317216,0.915077928092409,0.0067660963182111,3.78791302650033e-08,3
