"Id","SalePrice"
2849,210295.050547984
2850,293066.797433646
2851,234086.163253191
2852,240121.242595937
2853,252181.478391564
2854,150702.411244606
2855,213554.449166482
2856,220185.467920042
2857,196617.61762262
2858,230572.384932668
2859,124559.319053336
2860,126067.199074522
2861,137468.501165547
2862,233660.723689033
2863,134502.098438614
2864,280694.440657816
2865,142415.32878208
2866,176419.377434549
2867,95550.258833866
2868,104244.233969285
2869,109959.145462827
2870,138626.329952576
2871,90728.8830725002
2872,51020.9121026809
2873,109028.522511823
2874,126676.923942127
2875,123092.525117919
2876,162335.328673429
2877,139910.653022372
2878,148471.892773443
2879,130085.423486517
2880,101717.07767945
2881,131796.413052692
2882,152712.833423624
2883,176949.807987997
2884,185080.375443248
2885,166146.580174585
2886,209652.531642107
2887,103426.243411906
2888,131540.342397059
2889,66933.0575376663
2890,75894.8468928816
2891,134078.560605871
2892,68232.4953823009
2893,108398.673958251
2894,71809.5338696135
2895,312591.608389924
2896,297447.854533108
2897,221469.57762022
2898,163365.942904025
2899,245813.35888339
2900,160440.307842825
2901,232481.215756619
2902,204992.892568237
2903,347148.765710096
2904,366345.668505665
2905,93578.8231618599
2906,199192.461459778
2907,126016.330536652
2908,127694.020415236
2909,162783.680880232
2910,75246.8690251499
2911,86417.4978808256
2912,147324.632781211
2913,91730.9380174027
2914,85211.1337328591
2915,93778.6673940289
2916,90967.5423540452
2917,177324.336438356
2918,118762.861573844
2919,236446.340419164
