"Id","B1","B2","B3","B4","B5","I1","I2","I3","I4","I5"
234,0.114046743948461,0.999988107521678,0.000557049795471812,1.33001580206646e-10,1.02630526306897e-17,0,1,0,0,0
235,3.00024559255693e-19,2.35190341349135e-11,0.999455564003165,0.999999203968151,0.997164275427639,0,0,0,1,0
236,0.999946847400184,0.99999644590118,8.10424956748011e-06,1.43312780601597e-14,1.22009154282035e-21,0,1,0,0,0
237,1.88215089708418e-16,3.35310982458355e-08,0.9977012170552,0.999999068615321,0.449004206925401,0,0,0,1,0
238,2.68266457589664e-15,2.87540154769986e-07,0.999361187809766,0.999981018733998,0.000148562309675718,0,0,0,1,0
239,9.04233857053121e-17,1.20658461314696e-11,0.0124928626602871,0.998209483800746,0.999999961267566,0,0,0,0,1
240,0.999997328704549,0.999993377682411,3.96067093981776e-06,9.4016662053374e-16,8.64215262806332e-25,1,0,0,0,0
241,6.16390361875392e-20,2.45544463582888e-09,0.982335305718784,0.999999741585286,0.949089710615921,0,0,0,1,0
242,0.999991461160749,0.998758718751773,1.00350003864725e-05,2.70001018011528e-12,4.0764366620329e-16,1,0,0,0,0
243,0.999999999901794,0.999986269886174,1.40913473919789e-07,1.92078747765954e-17,5.80506462611871e-26,1,0,0,0,0
244,5.30119126031998e-05,0.745386595557574,0.706118734837332,4.77394807212123e-06,8.97432466619869e-16,0,1,0,0,0
245,3.73886937659468e-18,5.41958372541127e-09,0.999774361972519,0.999999607129629,0.139162445015142,0,0,0,1,0
246,8.52882120397839e-11,0.00168742981512904,0.996572892237836,0.0165266803849775,1.03254401317462e-08,0,0,1,0,0
247,0.999999999999163,0.99843841027885,2.52866910014883e-11,2.70143182139921e-20,3.97500814048656e-28,1,0,0,0,0
248,0.563477105773298,0.997130311350993,0.0288088979628826,3.63595408157538e-09,1.27140693207681e-13,0,1,0,0,0
249,2.06936858677722e-15,2.08811862607205e-08,0.999320255753565,0.999998203423429,0.0417052525406279,0,0,0,1,0
250,8.43487534421686e-16,1.54830271392724e-07,0.991776660999252,0.965717497608419,1.905328351147e-06,0,0,1,0,0
251,0.999995168371562,0.99872767808161,1.12461925457014e-05,1.4876031387839e-13,1.42596538860396e-18,1,0,0,0,0
252,1.00955062202901e-19,3.95273243129702e-10,0.787816177766932,0.99999765149016,0.999989966353292,0,0,0,1,0
253,2.65815902211515e-14,1.75505107930949e-08,0.999527194676767,0.999997188301699,0.0146067633038756,0,0,0,1,0
254,6.76579168058802e-10,0.437002671440949,0.718292498367221,2.44318038630062e-05,1.2965864044904e-11,0,0,1,0,0
255,0.926685132312808,0.999996554740626,0.00149630390269512,1.35440396166207e-11,9.30843000865448e-19,0,1,0,0,0
256,6.87622120811497e-19,5.36771188318581e-12,0.999932134862701,0.999999772730455,0.972983010492682,0,0,0,1,0
257,4.78412259120781e-17,5.38711738392783e-09,0.999140584556653,0.999997196535586,0.00395223733289568,0,0,0,1,0
258,9.83737472217366e-20,3.23158679621349e-09,0.997338495002152,0.999999913010601,0.988150992239225,0,0,0,1,0
259,1.71728805728007e-18,1.36579323249277e-09,0.999849018761772,0.999999920216525,0.724533383761849,0,0,0,1,0
260,0.999999952115128,0.999816873704391,4.26295410388496e-07,2.52493224158673e-14,2.71361035862229e-20,1,0,0,0,0
261,0.00487461368483297,0.999736986556382,0.0615889721363417,6.23716066741224e-12,1.81937111558225e-16,0,1,0,0,0
262,9.45031714166645e-20,1.49730840482555e-13,0.0394103113591474,0.99999799039457,0.999999991458887,0,0,0,0,1
263,3.10356954873889e-09,0.98111613396127,0.867277614140267,3.5768258004447e-08,2.23498141668021e-15,0,1,0,0,0
264,0.999999608805772,0.999995051828783,2.03294350279291e-05,1.37737205039055e-14,1.2407203716583e-19,1,0,0,0,0
265,0.999999999998588,0.998454992307502,3.50057515325428e-07,5.08368487068692e-19,9.44987783675159e-28,1,0,0,0,0
266,4.4141494889867e-13,0.000212201863757407,0.998273617005374,0.737080634647414,5.6840921721196e-08,0,0,1,0,0
267,2.11714736730201e-15,1.65589674178261e-08,0.999914840598149,0.998201470085449,0.00103982224341469,0,0,1,0,0
268,0.00110454017768113,0.298830467217576,0.0373040309884656,8.75561699074865e-08,2.63561989415029e-11,0,1,0,0,0
269,0.99995582335831,0.999133657835664,3.65637308220335e-07,6.4900078188664e-14,1.21419650455622e-18,1,0,0,0,0
270,9.43467933783389e-07,0.999550011858063,0.0060038549382731,2.52292007533559e-10,1.60000825930653e-17,0,1,0,0,0
271,1.34425164657532e-16,1.27600751274031e-10,0.933733027507625,0.999998742145474,0.647906602042568,0,0,0,1,0
272,1.34078200950299e-08,0.0406441306792475,0.2159319088396,0.000643372634678508,2.62026887301238e-10,0,0,1,0,0
273,9.26795101086589e-22,3.18882932898724e-13,0.711556087887366,0.999999997651454,0.999999960177934,0,0,0,1,0
274,0.00656640433001146,0.999355822318242,0.0390198516776727,1.08346704418974e-10,8.88723117722091e-19,0,1,0,0,0
275,0.988763081639741,0.999983832415922,0.000771036392542401,1.99376548319969e-11,6.32829177348205e-19,0,1,0,0,0
276,0.0345518138718186,0.0808835322798176,0.0023467664220418,1.1833742051411e-06,1.89453617446617e-12,0,1,0,0,0
277,5.18585655728873e-14,4.12105969045191e-08,0.97350102397397,0.999631999906194,0.0754947392636714,0,0,0,1,0
278,0.716573510443581,0.992856904041466,0.0300612558207994,1.97633678506953e-09,1.75241106694611e-15,0,1,0,0,0
279,3.43194161753106e-19,8.44058236596072e-15,0.000292535479893416,0.999277302921336,0.99999999999656,0,0,0,0,1
280,1.0192981152688e-12,0.000147626304697501,0.993678602884019,0.730475500437116,1.68155311716176e-05,0,0,1,0,0
281,2.90011785695758e-16,6.44835336844508e-08,0.999651395600898,0.999946050062439,0.0132935169053008,0,0,0,1,0
282,3.40863167307605e-17,5.18341348408515e-09,0.986086763333007,0.999931968726629,0.00420180456490521,0,0,0,1,0
283,6.65399616191374e-18,6.1870446800893e-10,0.933086460820642,0.999994879072421,0.921728199988078,0,0,0,1,0
284,1.52635393064518e-17,6.22035145785293e-10,0.717081949102691,0.99999673607647,0.942640360221226,0,0,0,1,0
285,9.69925452553481e-12,1.03328508452237e-05,0.985418858949638,0.996740057070306,2.37423362744787e-05,0,0,0,1,0
286,8.00128796719917e-14,9.49315453125592e-08,0.993732487102171,0.997090828357159,2.72265961545123e-07,0,0,0,1,0
287,3.83198793466609e-05,0.921659963360055,0.623785360074263,5.40849008546067e-07,7.73855565043285e-15,0,1,0,0,0
288,0.999077288700732,0.999943047880168,0.000339755822907518,9.01495736350326e-12,4.21137125433576e-18,0,1,0,0,0
289,0.992102640082322,0.999999831946908,8.69427146462716e-05,2.36955027404864e-14,4.89665867015816e-21,0,1,0,0,0
290,0.999998360696928,0.999970615095755,1.1699535263496e-05,4.46939238809206e-14,1.34639818581254e-23,1,0,0,0,0
291,1.54529121980284e-15,8.235264960295e-10,0.99773401995407,0.999998804425716,0.293052905089712,0,0,0,1,0
292,0.999944567847615,0.921426030046794,2.98874480196338e-06,9.73175543032284e-16,2.74712646182347e-22,1,0,0,0,0
293,0.998039909603805,0.999958244715854,0.00199778807765758,6.15526198438536e-14,7.31500547930696e-19,0,1,0,0,0
294,2.0792570596187e-13,1.48833216857142e-05,0.999835659558214,0.606370912376066,4.25135030215354e-09,0,0,1,0,0
295,3.26629113971785e-08,0.933451111316911,0.0494809287101368,4.89166412731581e-07,1.96666893325629e-09,0,1,0,0,0
296,0.000117887954132183,0.999692571682779,0.172656774689347,1.6145974071e-09,2.56334803576644e-17,0,1,0,0,0
297,0.999999945051324,0.999999631340957,8.7643145677877e-08,2.89081317016896e-17,2.77482873551376e-25,1,0,0,0,0
298,1.40603053214176e-19,9.3030203976313e-10,0.999545197556125,0.999997431163233,0.00458835624274163,0,0,0,1,0
299,1.5500681146589e-08,0.547540423022897,0.967990305070666,2.21850359610504e-06,6.32445716830457e-14,0,0,1,0,0
300,0.000516346972372041,0.993295807175151,0.0408171809427719,3.24807551693775e-07,3.5653529447803e-14,0,1,0,0,0
301,0.11516703915875,0.999864504603123,6.86871449431142e-05,1.29812063458974e-10,7.92033755007855e-15,0,1,0,0,0
302,7.90177422071205e-18,2.33771550256553e-11,0.999055800250072,0.999999922208962,0.97528650225568,0,0,0,1,0
303,4.15984396663635e-17,5.33115557853296e-10,0.987661387760652,0.999999853268761,0.949954051704735,0,0,0,1,0
304,0.00321239086275468,0.997575650990661,0.0584739962509048,2.37638223504112e-07,1.95476470415372e-14,0,1,0,0,0
305,0.000634099987890569,3.85136857259014e-05,5.29028000242383e-05,1.764810677666e-07,4.88991054400366e-05,1,0,0,0,0
306,6.98995382151216e-17,1.82260919500518e-09,0.178114218222183,0.999997647306228,0.9998055168714,0,0,0,1,0
307,1.66055494397742e-14,7.64883918797106e-07,0.973125060346937,0.995814105102305,1.65900187065908e-05,0,0,0,1,0
308,0.999999999999957,0.999978082538246,8.05955847253983e-11,1.90550975038341e-23,7.30385500426126e-31,1,0,0,0,0
309,0.956062482362448,0.999325483490896,0.0026624979527303,2.18519162734587e-09,2.90663316435011e-15,0,1,0,0,0
310,1.27284984862222e-20,6.49617001811359e-14,0.0036876653429495,0.999979003291625,0.99999999999045,0,0,0,0,1
311,8.949723279338e-16,9.65700800872583e-08,0.99998918422942,0.997493654172079,8.51204338470475e-06,0,0,1,0,0
312,0.931685063125341,0.999984123907962,0.000173012136958831,5.38186817076999e-11,2.37155205212793e-17,0,1,0,0,0
313,0.999792973181482,0.999987973791597,2.41535593355783e-05,2.18899101806223e-14,3.40870693559997e-20,0,1,0,0,0
314,6.36776812142087e-11,0.000139110319327457,0.577327924689337,0.294974426341471,1.16196996985662e-06,0,0,1,0,0
315,0.975927597090864,0.878591860701459,8.72017842129597e-06,5.14429332426268e-13,3.42477534891478e-16,1,0,0,0,0
316,1.93728506310648e-19,5.35217746030817e-11,0.999929478414257,0.999999863585141,0.986177182117881,0,0,0,1,0
317,1.45444754495822e-17,2.7732351692965e-09,0.994051719343004,0.999954249296509,0.0580701018712081,0,0,0,1,0
318,4.77041724934277e-18,4.93248516620629e-11,0.949538356486221,0.999999854514595,0.991561810640644,0,0,0,1,0
319,5.27076293672493e-20,2.39975438882555e-12,0.456493386627453,0.999999970648799,0.999999399707503,0,0,0,1,0
320,3.1313649532448e-11,0.0400164822665601,0.99187824987969,0.00234391865322193,2.73588178591795e-10,0,0,1,0,0
321,9.60180730534047e-19,1.34324572322227e-11,0.0366494669885709,0.996953181988188,0.999997918826614,0,0,0,0,1
322,1.02482829451451e-22,1.99198918734714e-14,0.274439431818074,0.999999966065386,0.999999999992362,0,0,0,0,1
323,3.71149377204146e-16,5.89374031713518e-07,0.993636565639176,0.999043434601554,0.184683143236294,0,0,0,1,0
324,0.999936614773059,0.999982923135952,4.87318116343339e-06,3.81569854610221e-13,1.31727512872978e-19,0,1,0,0,0
325,1.49451105172093e-13,1.12662367657629e-07,0.993192401706256,0.953793692861408,2.46853498110567e-05,0,0,1,0,0
326,0.999999994608417,0.999999315378993,2.60759449590132e-08,2.04409992635025e-18,1.71988612821361e-24,1,0,0,0,0
327,1.5518234118575e-17,8.40235826512586e-09,0.913534173913504,0.999929716021661,0.992308314735405,0,0,0,1,0
328,0.125779856569995,0.999891178171057,0.00590711443228406,7.06931438619384e-11,3.79318491209397e-16,0,1,0,0,0
329,0.980033044800099,0.500042913130973,0.00641117960311038,1.52449212763295e-09,1.45386522359473e-20,1,0,0,0,0
330,0.99999999999746,0.99992384989797,9.42555078384721e-10,1.39974706233085e-19,1.15019445146686e-28,1,0,0,0,0
331,0.00536435910795303,0.999998121526447,0.000633696191021938,9.7061389134706e-12,2.13799815340828e-19,0,1,0,0,0
332,0.976569791284309,0.999972552021566,0.00296601512475342,1.38818238185184e-11,2.73680249267213e-19,0,1,0,0,0
333,1.42032005662765e-19,2.39586565644599e-11,0.856954247787281,0.999999935012568,0.999996397072812,0,0,0,1,0
334,3.63378602806264e-18,7.62503667695304e-10,0.633454827271455,0.999991542400638,0.992520088922023,0,0,0,1,0
335,1.54963318473712e-15,5.12516499049476e-08,0.999783865429729,0.989697353712547,0.00138973727668784,0,0,1,0,0
336,5.05502219242894e-10,0.00445460367303507,0.547542453228124,0.000972616065716022,3.4515661209571e-10,0,0,1,0,0
337,2.45408097968938e-23,4.65497368648541e-14,0.0621639642923326,0.999999976909061,0.999999999999468,0,0,0,0,1
338,8.00299543084147e-17,6.97917591883492e-08,0.994334505580137,0.9999992471098,0.79641743404641,0,0,0,1,0
339,3.35809308100538e-11,6.37732255313214e-05,0.987367852260155,0.968207939159456,1.06124080901309e-08,0,0,1,0,0
340,0.999731517675177,0.999996948951295,4.06168660584138e-05,1.28429322875884e-15,1.03291435703543e-24,0,1,0,0,0
341,1.89507396760929e-14,2.26657262002046e-09,0.996126484344158,0.999991969936112,0.488248254546836,0,0,0,1,0
342,0.999999999999833,0.999322148033657,1.97887241460573e-07,3.47528743853714e-20,1.04545723829345e-29,1,0,0,0,0
343,0.999748533305892,0.993891607241016,7.63312457363308e-05,3.32935420339301e-12,9.33878803061795e-21,1,0,0,0,0
344,2.00125204878275e-19,4.00863504546824e-12,0.0232362879849401,0.988829607033195,0.999999973419824,0,0,0,0,1
345,0.997589872007492,0.998266775361901,4.15408060298303e-05,2.80394429159887e-11,8.73737861224191e-19,0,1,0,0,0
346,0.999941829889156,0.999896744197443,1.88089156480042e-05,3.02796403513905e-13,3.33453817610012e-20,1,0,0,0,0
347,0.122358292900761,0.99993140185761,0.000345811355737609,3.90674021418589e-10,2.6160991978385e-16,0,1,0,0,0
348,3.09570737273755e-05,0.954580757760385,0.0528311690331104,2.51381055074388e-07,8.87622005745752e-15,0,1,0,0,0
349,1.83286211701412e-17,9.32346218305551e-11,0.942038475714889,0.99998875013088,0.886189044442915,0,0,0,1,0
350,3.84667230165022e-23,4.33338165402204e-16,0.000285953997131876,0.999956178042925,0.999999999999999,0,0,0,0,1
351,2.18306661669099e-17,2.98839373458772e-11,0.0976422606697977,0.984381903594357,0.999997885483345,0,0,0,0,1
352,2.31055354530339e-11,7.172654574958e-06,0.965506471771979,0.739258191444764,5.53413705179244e-05,0,0,1,0,0
353,0.999999989525099,0.999998981044811,2.30999887228917e-07,8.06528990338782e-18,8.22933525029356e-25,1,0,0,0,0
354,0.999999532797911,0.99991832116205,4.9530175607909e-05,3.54251061952743e-13,2.82370792252446e-18,1,0,0,0,0
355,0.996187821778029,0.999942419391003,0.000324529341762344,1.29864968962055e-12,1.69328481692248e-17,0,1,0,0,0
356,2.46611227455194e-16,6.38961976219474e-07,0.993349977944584,0.999984124583069,0.000611038797882754,0,0,0,1,0
357,6.30014201400978e-14,3.14750608901751e-06,0.99969920797129,0.98873386417523,1.55651609899384e-05,0,0,1,0,0
358,0.00356650485423729,0.689064587574284,0.0028827012822335,2.0684642225765e-08,2.25188594130796e-14,0,1,0,0,0
359,0.000107642816365777,0.984804658846335,0.00122674598218125,3.22683040734161e-12,1.15795339089013e-15,0,1,0,0,0
360,1.02434439411446e-22,2.7401728907971e-12,0.998642612792439,0.999999999166546,0.999948217944439,0,0,0,1,0
361,4.63036106118718e-10,0.0568566395463711,0.845424224090371,0.00223959141008194,9.39120372601508e-11,0,0,1,0,0
362,0.999999627033352,0.999998376851992,3.32843148496515e-05,1.02537903972531e-15,1.41150925987633e-26,1,0,0,0,0
363,3.60373046244848e-11,6.34391552775281e-08,0.0514827947435302,0.0197537220445067,0.00132016745808238,0,0,1,0,0
364,0.999419077696487,0.999734056908962,3.91258902309168e-05,5.57150020258895e-13,1.46083352608808e-20,0,1,0,0,0
365,5.8220203603198e-15,1.35219560101694e-06,0.999786383779685,0.991688115642602,3.52405057304175e-05,0,0,1,0,0
366,0.999999999855565,0.999998104275133,3.99587219882267e-09,3.62111694590764e-20,2.84912671544148e-28,1,0,0,0,0
367,4.56233758086256e-09,0.469869454957813,0.949416930761717,0.000167233156540278,1.29989010744055e-11,0,0,1,0,0
368,8.58784252559946e-09,0.660522406862795,0.6993526356097,8.09411647334433e-07,6.74483283417597e-13,0,0,1,0,0
369,0.00301097326923459,0.971982084306425,0.0232302647079294,2.07437333204714e-08,3.11838913345112e-13,0,1,0,0,0
370,3.12005823482629e-05,0.934946621720802,0.14384584241522,1.33546191087836e-06,2.92559710765674e-12,0,1,0,0,0
371,3.80368371397433e-13,2.53723810415464e-07,0.999945528163674,0.994458931002732,2.15909566027284e-06,0,0,1,0,0
372,0.382778635200224,0.634061240167845,0.010038935008593,9.64737165298172e-11,2.24431304287432e-17,0,1,0,0,0
373,0.662455184825319,0.99997774716056,0.00306170563589868,5.54695225628516e-10,1.00931512058858e-18,0,1,0,0,0
374,0.986783825626497,0.999998237748604,0.000440027215349611,1.45458416928149e-13,5.69752973761673e-19,0,1,0,0,0
375,2.01491913845635e-15,1.16415310090697e-09,0.993571695390997,0.999998535608503,0.819240375429026,0,0,0,1,0
376,0.999999898795841,0.136757069389833,7.20647231997156e-09,9.26797437885275e-16,2.86037511102692e-18,1,0,0,0,0
377,1.44634774786872e-09,0.00325803423893237,0.128375233322624,0.02952998114477,1.2261886725437e-08,0,0,1,0,0
378,2.69072051123792e-17,2.91748175897058e-11,0.975154715745664,0.999995377027603,0.837791326700889,0,0,0,1,0
379,1.8096479527861e-20,7.49577300230581e-13,0.000175050373450921,0.999567499584967,0.999999999997286,0,0,0,0,1
380,2.46870862218824e-15,5.70776253144986e-08,0.99997984563691,0.997072963786443,4.85841433446601e-05,0,0,1,0,0
381,0.271003427717421,0.992323377440172,0.00466094915807773,2.4031289219953e-09,3.56975743049682e-17,0,1,0,0,0
382,6.21966565943826e-17,6.1090241480441e-09,0.992781515943151,0.999991794510514,0.00181985889717212,0,0,0,1,0
383,7.99810460700194e-16,7.59784119565783e-09,0.999385162001652,0.999999443656884,0.0923754556478981,0,0,0,1,0
384,1,0.999915975702992,4.55750601964542e-10,1.23114343288331e-22,8.26343533257268e-35,1,0,0,0,0
385,1.8676840543076e-19,1.00588575010235e-09,0.999411067880839,0.999999137300386,0.0172596293677384,0,0,0,1,0
386,1.64964976385056e-16,1.4010165769673e-09,0.999421489213605,0.999995289478849,0.101034671947433,0,0,0,1,0
387,0.999999999593244,0.997764635016536,1.20672317343048e-06,3.92968932905079e-16,5.2343716072315e-24,1,0,0,0,0
388,0.0113664896359212,0.999982024628479,0.00115283159930138,2.80558686429946e-12,2.35389049357213e-17,0,1,0,0,0
389,1.11481914061425e-16,3.24861152015692e-08,0.998710745004438,0.999999464594363,0.041462304102345,0,0,0,1,0
390,1.37632884421781e-23,4.22460217759784e-16,0.000812101332151685,0.999970587463899,0.999999999999976,0,0,0,0,1
391,0.999899589529033,0.999997015330349,2.43097974751345e-06,1.78167579370907e-14,4.87983314187404e-20,0,1,0,0,0
392,7.12985544087867e-17,1.80508992968345e-08,0.996743373190728,0.999555747782356,0.0326944947383361,0,0,0,1,0
393,0.936270496935379,0.998183849151814,0.00167558179495005,9.5163420776703e-11,2.25328411703294e-18,0,1,0,0,0
394,0.999999915746365,0.999985674591559,5.55382972679163e-07,1.99563749010678e-16,2.72124046312247e-24,1,0,0,0,0
395,0.999999996548892,0.999998705762111,1.81094103127749e-06,1.78714180765184e-16,5.46327565181097e-24,1,0,0,0,0
396,0.998600195533813,0.999995448809571,0.000126019750175517,4.56865051112643e-12,3.29682223202864e-18,0,1,0,0,0
397,0.714392917273017,0.999619428735894,0.00109373095894924,1.13797882719189e-09,9.03286945443158e-15,0,1,0,0,0
398,1.18471989105697e-06,0.225316721616354,0.545951596997261,1.37952537856686e-05,4.49233382572145e-14,0,0,1,0,0
399,1,0.999959170740226,2.86310291937317e-12,2.40497089046716e-24,6.96414467798441e-33,1,0,0,0,0
400,5.23106116957231e-18,3.28366517782098e-10,0.860540934414744,0.999998411986361,0.988405132808724,0,0,0,1,0
401,1.26285013462094e-15,8.73211330077231e-09,0.747981724608296,0.997393021650872,0.985760553072651,0,0,0,1,0
402,1.09631650103121e-17,3.83887820948894e-09,0.997153819232891,0.999999859484027,0.97645619307189,0,0,0,1,0
403,0.99999491453431,0.999909777621918,4.64890012769998e-05,1.67286809260478e-14,3.23689907538091e-22,1,0,0,0,0
404,6.19145397490257e-17,1.20192010395488e-11,0.966319941342873,0.999997650271157,0.996746454232799,0,0,0,1,0
405,3.98382430404233e-11,5.45718453537918e-07,0.999673185163516,0.406988198871999,1.23665692140444e-07,0,0,1,0,0
406,2.02186283282917e-05,0.996630216514783,0.531502881832546,2.56535756738408e-08,1.12116610999218e-17,0,1,0,0,0
407,0.999999978769341,0.999983755406554,2.18593168782523e-06,2.19541351916041e-16,5.13368965950174e-24,1,0,0,0,0
408,0.0159951281677191,0.354505529283285,0.0313954347080486,1.83459505502263e-05,3.20066583635297e-12,0,1,0,0,0
409,4.75519468616798e-20,1.11163478492403e-12,0.640433511224309,0.999999203712788,0.999998756640801,0,0,0,1,0
410,1.88271053742563e-23,1.9309896972476e-13,0.120015917093377,0.99999964074922,0.999999998572604,0,0,0,0,1
411,0.99999999504886,0.999995015695312,3.14293950560373e-06,3.93422755934114e-17,3.74778820190047e-26,1,0,0,0,0
412,0.016492084294089,0.992430136201164,0.0422392516369077,3.15153118505537e-10,2.43906473985003e-15,0,1,0,0,0
413,3.65769412403946e-23,1.35700408088441e-12,0.59470509068112,0.999985507004455,0.999999915065837,0,0,0,0,1
414,0.999999997715898,0.999980146157585,1.01428817018077e-06,1.1383333417123e-17,1.74035996980104e-23,1,0,0,0,0
415,3.78291573429842e-17,4.25401373088499e-09,0.97818425423054,0.999996668909683,0.311038320946254,0,0,0,1,0
416,8.44468398339349e-17,1.96622383208509e-09,0.999245275287367,0.999996755522436,0.591872611785908,0,0,0,1,0
417,9.80313000018317e-07,0.94791871718966,0.7453626255469,3.14430358651836e-08,5.65357165082191e-13,0,1,0,0,0
418,0.0452601667998563,0.0572955705669311,5.48692099777366e-05,2.95716305352787e-09,8.94340607083869e-18,0,1,0,0,0
419,0.999999973619376,0.999997773464849,8.75374336222051e-07,8.31539153901209e-18,8.82881048967935e-28,1,0,0,0,0
420,0.0380549562973615,0.999915923108537,0.00630370205009658,3.74688698743118e-09,2.74380391298082e-17,0,1,0,0,0
421,4.76859248166912e-10,0.0115186829680788,0.011718396705622,0.000742904084883121,4.5212138831565e-09,0,0,1,0,0
422,1.00675482426368e-16,6.72541881205047e-08,0.999223096565005,0.999374018952096,4.62201681605561e-05,0,0,0,1,0
423,0.999518090114925,0.992868097676056,0.000443963675248436,1.27670079976392e-12,2.48285189172528e-21,1,0,0,0,0
424,9.18003880597802e-19,5.43675874617869e-12,0.672384887570144,0.99999964304226,0.999986906534267,0,0,0,1,0
425,0.169154555586238,0.995756267187367,0.00227138459729441,2.15443972815182e-10,1.47575043956675e-18,0,1,0,0,0
426,0.999997293475457,0.999903729631246,1.28332726297759e-05,2.53810379996482e-16,9.09286193592117e-24,1,0,0,0,0
427,4.9835235946332e-16,2.52409381925433e-08,0.997385974517927,0.999252351923183,0.207850744489775,0,0,0,1,0
428,0.980995561784803,0.999993634949811,0.000258758962176981,4.73583347317953e-12,2.28913617238785e-17,0,1,0,0,0
429,4.90571596351698e-15,1.48361114054835e-07,0.985098625792758,0.999993934421983,0.330297697589523,0,0,0,1,0
430,4.05843929625377e-11,0.000208130723857286,0.965987837505024,0.782902258624712,1.83822097002528e-07,0,0,1,0,0
431,0.999993036506079,0.999995707301678,5.86387371397886e-06,3.90621089027625e-15,6.12957814121478e-23,0,1,0,0,0
432,0.999999999797363,0.999755942431127,3.18030644018726e-07,3.44257895132144e-17,4.4041695530615e-24,1,0,0,0,0
433,0.975506208995434,0.999929963631154,0.000352773488263672,1.64013185028208e-12,4.77564881238733e-19,0,1,0,0,0
434,2.04140850492087e-13,8.03311591172036e-08,0.999930089008928,0.996099978049507,1.85372687689628e-05,0,0,1,0,0
435,0.999997944311557,0.998599071108473,3.11318453885339e-07,1.15446937568686e-13,3.10049653881291e-19,1,0,0,0,0
436,1.89030522053054e-21,9.66584371129629e-12,0.999933387626186,0.999999997012369,0.960113808983592,0,0,0,1,0
437,0.999999999781168,0.999946648834042,5.62761383276637e-07,2.97267556402211e-16,2.4649581807225e-23,1,0,0,0,0
438,0.999996286445473,0.998558174459011,7.41151362414674e-07,9.0790103371446e-13,2.57976595937917e-19,1,0,0,0,0
439,0.999276404462867,0.981838403202965,3.13853539211063e-05,4.44633526668781e-12,7.84662573822731e-18,1,0,0,0,0
440,0.999986850619486,0.9965330687403,0.000770652542093961,1.5945134134708e-12,1.32015836409378e-21,1,0,0,0,0
441,7.65680221321905e-22,3.30271900441436e-14,0.000120281963326644,0.999698325494692,0.999999999999991,0,0,0,0,1
442,0.998303883622044,0.998242572242148,5.86791965401434e-07,3.08502640663726e-13,7.37139919266271e-19,1,0,0,0,0
443,0.998519638394424,0.986210754877568,0.000798831407046093,1.25165687249231e-10,1.94840918580519e-19,1,0,0,0,0
444,1.07282872691601e-15,1.20462058555346e-10,0.361255641205619,0.999523704639977,0.999474388461845,0,0,0,1,0
445,7.81387285668345e-16,9.39817502660853e-08,0.993040285799903,0.999993892530523,0.141807205527411,0,0,0,1,0
446,0.964574716530143,0.998690543567334,0.00750071368059496,2.52372051327717e-10,9.07068447418903e-16,0,1,0,0,0
447,2.26587334455645e-11,9.31278625440379e-06,0.974502342873116,0.708868547214263,2.07397508302531e-06,0,0,1,0,0
448,1.20551519712227e-16,1.03649685479083e-10,0.999960626196604,0.999995869095568,0.0286922126888117,0,0,0,1,0
449,0.999999917563946,0.999564779195016,5.5585012595888e-07,7.08787639008464e-15,5.98981642097724e-24,1,0,0,0,0
450,0.999999152325351,0.999999125805474,3.08061573486695e-06,3.7851750489228e-15,1.59031663016633e-20,1,0,0,0,0
451,0.99999999999988,0.999848686284578,8.74968017652045e-11,3.04978905729126e-20,2.99397480695393e-28,1,0,0,0,0
452,2.74432316240242e-10,0.00176397018233052,0.840035216460429,0.276156210823321,2.18236345877148e-08,0,0,1,0,0
453,3.26618634056475e-18,1.60665432662941e-09,0.989760839884207,0.999854272487821,0.993251131177872,0,0,0,1,0
454,1.27292038494724e-15,6.033317318743e-09,0.998125540634158,0.999996058078894,0.00349488418583336,0,0,0,1,0
455,0.423283763716442,0.999983878495796,0.00366102214998916,4.81037682571942e-10,3.34972206713951e-19,0,1,0,0,0
456,2.6605467753934e-05,0.973188645800283,0.757139415863303,9.14479220588605e-08,7.48924840726342e-15,0,1,0,0,0
457,0.999999999982219,0.998546453537784,3.70222035863884e-10,2.31557883522988e-18,2.44764009053467e-23,1,0,0,0,0
458,1.63070586405195e-12,0.000600621285054081,0.430883756655898,0.439558884812692,2.3001480660958e-07,0,0,0,1,0
459,0.999144778657216,0.992718995008397,1.23986900486237e-05,2.23264859537003e-12,4.70259546634691e-17,1,0,0,0,0
460,0.727998724503442,0.999270613577515,0.000656121979159043,1.50859637837272e-10,6.97165204955129e-19,0,1,0,0,0
461,2.12562644626741e-20,4.42365546211256e-10,0.995271573530447,0.999992716128884,0.5565301726388,0,0,0,1,0
462,1.42909887597012e-08,0.0279412020912234,0.559648827080925,0.000129182366060269,1.69803038224708e-12,0,0,1,0,0
463,0.998506371046927,0.999999659444539,0.000271147237208377,1.01141141561882e-15,3.85679471021716e-22,0,1,0,0,0
464,0.947747401456294,0.994516129948138,0.000101288731912252,1.00537958970663e-11,7.45257843075028e-19,0,1,0,0,0
465,0.0121461250131352,0.818062912764407,0.00758439329906639,8.08942679252121e-07,3.2910131073937e-13,0,1,0,0,0
466,4.79077360056598e-14,5.53516611902095e-09,0.988800363906235,0.999587296228859,0.0110066808435943,0,0,0,1,0
467,0.00170052910917252,0.999885685328371,0.00122609205163662,1.73149326160167e-10,8.22601086273041e-16,0,1,0,0,0
